R_death_2018,Less than a high school diploma 2014-18,Employed_2018,anycondition_prevalence,Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Percent of Population Aged 60+,Internal Medicine Primary Care (2019),POP_ESTIMATE_2018,Civilian_labor_force_2018,Family Medicine/General Practice Primary Care (2019),R_birth_2018,Total Specialist Physicians (2019),30-39,60-69,Asian-alone pop,80+,CI90LBINC_2018,anycondition_number,40-49,Obesity_prevalence,Heart disease_prevalence,Some college or associate's degree 2014-18,Median_Household_Income_2018,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),70-79,Active General Surgeons per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),High school diploma only 2014-18,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Two or more races pop,19-Oct,Total nurse practitioners (2019),R_INTERNATIONAL_MIG_2018,COPD_prevalence,diabetes_prevalence,Bachelor's degree or higher 2014-18,N_POP_CHG_2018,Unemployed_2018,50-59,R_NET_MIG_2018,GQ_ESTIMATES_2018,CI90UBINC_2018,R_DOMESTIC_MIG_2018,COPD_number,Population Aged 60+,Total physician assistants (2019),CKD_prevalence,Native American/American Indian-alone pop,Hawaiian/Pacific Islander-alone pop,0-9,Black-alone pop,county_pop2018_18 and older,White-alone pop,Heart disease_number,20-29,diabetes_number,Active Physicians per 100000 Population 2018 (AAMC),Total Hospitals (2019),CKD_number
12.4,505,3567,49.7,6.5,27.9,2.84256902,7020,3666,4.806566238,12.5,9.09043786,751,1068,39,408,43384,2692,735,36.8,9.0,1758,47905,77.9,646,6.9,84.8,2048,193.1,101,885,4.274974692,0,8.5,12.4,710,-144,99,1001,374,57,52426,382,461,2036,1.897270246,3.4,17,1,852,22,5419,6840,485,674,669,218.2,0.262459424,186
10.4,6843,35929,43.8,6.3,26.5,37.63244778,75457,36922,33.03469816,8.4,104.1093518,8663,10512,506,3706,56655,26765,9349,33.3,8.2,13972,60556,81.7,7264,7.3,90.3,20757,231.8,1091,8655,39.66998615,9,8.6,11.9,12796,375,993,11384,105,2922,64457,313,5261,19681,18.62132892,3.2,184,29,7275,3435,61095,70212,4983,8649,7284,263.2,0.850450797,1936
11.9,137,1642,47.4,6.3,30.2,1.251145026,3023,1684,1.857509089,11.9,3.959017415,293,497,14,244,40269,1111,297,37.2,8.9,849,44439,80.5,271,6.8,88.0,686,206.5,41,384,1.704879779,9,8.6,13.0,488,-28,42,416,126,50,48609,317,200,944,0.86386113,3.5,24,0,366,22,2344,2922,209,255,304,227.6,0.144322953,82
11.3,4257,15734,52.9,5.4,26.6,13.75536799,36354,16326,12.17464062,11.2,42.93549394,4183,4772,234,1834,44941,14733,3947,39.9,9.6,7400,48670,66.5,3441,6.2,72.9,8357,199.9,684,4914,12.53942386,14,9.4,14.5,4132,535,592,4741,290,751,52399,403,2615,9352,7.400793294,3.7,348,54,4514,2471,27859,32563,2662,4008,4050,224.8,0.66243623,1032
13.2,909,7636,48.5,7.1,33.8,8.335613517,15878,7944,8.947401665,9.4,25.11881963,1526,2871,97,957,47479,6232,1618,37.9,9.3,4016,50482,86.4,1815,7.9,94.6,4232,238.3,284,1728,8.305570349,6,8.5,12.1,2629,108,308,2510,268,197,53485,221,1089,5285,5.025402644,3.7,264,5,1568,70,12836,15158,1196,1285,1556,264.9,0.363249213,476
11.5,3148,8651,50.6,6.1,22.8,8.757836869,18507,9044,6.001000715,12.2,22.49803493,2145,2286,155,706,38518,7044,2232,36.1,10.0,3260,42781,71.9,1445,7.0,79.1,4722,202.9,280,2461,8.471069611,4,11.8,16.3,1193,69,393,2433,259,418,47044,183,1642,4208,5.853218816,4.1,104,38,2534,3632,13933,14298,1387,2265,2270,228.7,0.255099708,566
9.3,3447,11203,47.6,5.4,19.6,8.695008979,22980,11562,7.695803528,12.0,27.14027757,3019,2394,129,865,42307,8124,2410,36.6,7.9,5082,46764,66.5,1435,6.2,72.9,3818,199.9,311,3720,7.926389401,12,7.7,13.5,2007,-15,359,2676,100,807,51221,80,1310,4565,4.678171037,3.3,312,15,3204,930,17065,21283,1341,3257,2306,224.8,0.418737541,570
11.8,1397,13128,48.2,7.2,26.2,21.91207787,27046,13746,15.21343571,8.9,56.52665655,2934,3980,131,1195,53333,10524,3243,35.2,8.1,5084,57599,88.2,2686,8.7,100.8,9301,273.3,281,3263,14.78896312,3,8.7,11.8,3841,-335,618,3991,369,617,61865,171,1904,7271,11.97181664,3.2,76,4,2629,268,21820,26286,1767,3125,2574,320.5,0.420248988,690
12.7,15637,172539,41.8,7.2,29.1,284.0573665,350611,180515,197.2194746,8.0,732.7836863,37516,53588,3419,21046,56090,119878,41389,31.0,7.8,73136,58398,88.2,33699,8.7,100.8,97864,273.3,5371,38397,191.7168213,12,8.1,11.3,74511,-1710,7976,53954,166,6994,60706,155,23209,103773,155.1967242,3.1,488,93,33109,9010,286494,332230,22204,37913,32314,320.5,5.447900533,9023
10.3,50,774,48.7,6.3,26.0,0.645645465,1560,796,0.958555798,9.7,2.043025858,147,230,5,122,52755,591,175,36.4,9.3,461,59240,80.5,147,6.8,88.0,367,206.5,49,185,0.87979241,0,8.8,13.6,242,14,22,215,205,3,65725,62,106,442,0.445790064,3.6,20,1,191,19,1215,1466,113,148,165,227.6,0.074476946,44
8.4,9535,62727,45.4,5.4,21.2,52.35583496,138371,64740,46.33925283,11.6,163.4215556,17658,16321,944,4387,67691,47252,17724,35.5,7.1,29136,73718,66.5,9602,6.2,72.9,25111,199.9,2495,19504,47.72769486,14,7.3,11.0,23302,4667,2013,19847,89,1240,79745,545,7624,26729,28.16898192,2.8,1327,91,18145,2201,104007,131313,7430,15183,11444,224.8,2.521372163,2946
9.3,2031,22387,43.8,7.1,24.0,22.68328434,43208,23315,24.34811255,9.6,68.35457605,5538,6192,504,1880,47218,15207,5088,35.6,7.4,11841,50637,86.4,3333,7.9,94.6,9580,238.3,1272,5079,22.60152939,1,7.1,10.0,7388,-119,928,6266,116,1379,54056,307,2449,10444,13.67537457,3.0,847,16,4539,523,34701,40046,2551,5293,3460,264.9,0.988491749,1056
11.1,1318,20023,43.1,6.6,28.8,21.75198118,37964,20604,23.72082302,11.3,63.4833093,4473,5537,195,2364,56170,12831,4004,34.3,7.5,10615,60979,96.0,3643,7.4,104.9,7857,265.0,429,4437,19.48544504,3,5.9,10.3,6747,408,581,4980,38,522,65788,427,1757,10617,12.2595925,3.1,147,13,4458,227,29782,36953,2220,4068,3074,302.7,0.859254,922
6.4,4769,18918,45.5,6.2,13.5,26.66045368,54764,19920,21.22288142,16.4,79.00038291,9207,4981,812,1004,43876,18118,6735,36.6,6.7,13584,47892,78.1,2320,7.1,86.2,9475,223.5,2379,7152,24.87781602,10,7.7,13.0,6272,623,1002,6292,346,939,51908,36,3077,7093,22.37262997,3.2,4992,225,9008,19339,39828,27017,2663,8065,5197,255.0,0.590696501,1269
11.3,1663,9862,48.7,6.3,24.9,8.262606453,19964,10272,12.26705638,13.9,26.14549245,2284,2523,96,1005,40712,7390,2164,39.9,8.9,5210,44571,80.5,1682,6.8,88.0,4517,206.5,786,2575,11.25908697,0,9.3,14.0,2462,-188,410,2813,47,480,48430,94,1418,5125,5.704969766,3.5,471,11,2644,831,15172,17769,1343,2274,2121,227.6,0.953113939,537
11.7,700,2728,50.0,5.5,35.6,1.942108347,8758,2925,4.603146263,8.5,6.964630192,919,1451,64,564,41444,3649,946,35.0,10.0,2527,46417,68.9,1065,5.8,73.9,2330,181.6,209,885,3.434885715,3,9.1,14.0,1129,104,197,1353,290,734,51390,278,668,3035,3.085406064,3.8,213,19,696,59,7301,8194,728,879,1020,192.6,0.22466549,278
11.0,4852,21281,45.9,7.4,24.1,52.43560746,49455,22436,16.39878071,11.3,123.7703036,6171,6425,447,2493,39814,17543,5584,36.0,9.1,11357,43799,94.8,3798,10.2,112.9,12028,304.1,986,6214,31.91435549,85,10.3,13.4,5976,239,1155,6779,423,916,47784,10,3949,11948,22.50530199,3.5,301,65,6096,1596,38207,46060,3466,5895,5138,375.1,0.420092222,1351
6.1,1772,12011,39.1,5.4,17.5,9.406499626,30623,12476,10.19118188,12.8,35.80476068,3818,3051,262,919,48373,8920,3603,28.8,6.4,7393,52910,62.2,1863,5.8,65.3,4748,199.9,535,5522,11.69273434,13,6.2,10.0,3219,632,465,3011,233,2958,57447,142,1425,5043,7.730573328,2.9,518,213,3905,359,22804,28736,1463,4931,2282,216.2,0.523121503,652
8.8,326,2611,39.0,9.4,29.1,1.995404333,6162,2702,3.404948673,13.0,6.682284278,665,820,67,422,43329,1820,609,29.0,8.6,1487,48368,88.0,578,9.8,91.5,1358,236.2,150,793,2.923499372,45,7.9,11.5,1024,48,91,847,167,461,53407,150,370,1756,2.268032251,3.5,106,1,834,15,4662,5823,403,594,538,247.1,0.324833264,163
9.5,21713,173596,42.5,8.3,24.9,232.709961,379611,181761,179.1748941,9.5,558.1778046,46846,51253,12239,16006,51541,131780,43257,31.8,7.4,96599,53161,101.0,32017,9.2,109.4,59108,271.5,17382,44369,190.3167101,32,8.0,11.0,74546,3994,8165,45440,268,8786,54781,100,24825,90330,104.896121,3.2,5971,1043,37735,4675,309743,338301,22773,62688,34059,303.4,5.525616047,9969
9.2,6661,53230,37.1,6.7,23.0,83.9485717,105779,55348,32.15455901,8.9,186.0404839,11508,13869,3129,5042,72783,31517,13362,32.0,6.8,20971,77571,87.5,8130,7.6,97.7,23753,271.0,1812,13258,65.50838332,82,6.9,10.1,24010,-90,2118,17871,318,1975,82359,224,5840,24579,22.1092278,2.8,328,91,10159,5739,84964,94680,5782,12580,8620,306.5,0.973660945,2408
11.3,1261,1733,64.3,6.7,22.0,2.805253589,7106,1998,2.610146893,12.1,8.044582174,891,896,9,324,24950,3536,789,49.9,11.8,1186,28024,61.2,469,7.1,65.9,1808,174.8,58,817,4.963323991,0,13.1,24.0,751,-127,265,992,417,359,31098,433,718,1641,0.254590444,5.7,17,2,944,6051,5499,969,647,984,1320,191.3,0.235555645,311
10.0,4178,20872,45.4,7.4,19.7,21.42606776,40439,21459,14.84951337,11.6,60.34780111,5136,5051,191,1083,58751,14308,5464,33.3,7.8,8053,63241,77.8,2670,8.1,85.1,10120,225.8,687,5242,34.33427307,0,9.9,11.9,5443,154,587,6452,416,283,67731,214,3113,7818,7.12012065,3.0,220,30,4595,799,31481,38512,2467,4746,3748,253.1,0.686924392,929
13.1,2745,6420,55.8,7.6,25.4,7.022376232,15888,6734,6.755703717,12.5,22.9551701,1744,2063,48,692,31666,6826,1977,38.3,12.5,2559,34358,72.9,1504,8.3,77.3,4217,214.6,195,1945,10.43222879,4,15.8,17.4,1466,94,314,2081,400,476,37050,364,1935,4012,3.505854666,4.2,72,8,2033,159,12243,15406,1528,1849,2127,230.9,0.373341521,517
8.6,37932,249820,44.6,6.2,19.8,259.8035993,533670,260591,206.814972,11.5,769.851259,67792,58071,28622,19181,50314,185177,67769,35.7,6.9,104817,52166,78.1,35114,7.1,86.2,82991,223.5,12865,74559,242.431964,22,7.3,12.4,122918,4174,10771,69729,282,19211,54018,27,30097,102558,218.0191629,3.1,4066,506,63914,187571,414773,300040,28630,77541,51514,255.0,5.756281528,13050
11.0,343,1026,50.7,8.6,17.5,1.332583722,3468,1074,2.12663066,17.4,3.765826565,405,313,15,136,33220,1164,309,38.3,10.2,597,37071,84.8,151,9.2,92.8,611,219.1,187,578,1.85932773,0,9.5,15.2,350,27,48,416,165,37,40922,55,217,601,1.588093875,4.2,2077,2,694,18,2293,1169,233,466,348,240.4,0.22406275,96
11.1,5461,20542,54.2,6.5,19.3,14.42003368,48342,21467,27.0275381,14.4,58.33777807,5966,5140,325,1501,39111,19099,5664,38.2,8.7,9132,42606,75.0,3041,7.0,79.9,10890,188.2,677,7111,20.93230695,4,9.5,15.8,5607,-388,925,6248,106,1038,46101,106,3347,9487,3.352377129,3.7,186,30,7217,26118,35266,21006,3077,6454,5577,207.6,1.411527212,1311
7.4,658,1413,46.3,5.4,23.2,1.421925315,3758,1469,1.258521743,12.4,4.438344782,404,487,22,178,49555,1326,468,35.7,7.7,735,54774,66.5,299,6.2,72.9,796,199.9,36,518,1.29623026,28,6.5,14.1,470,-40,56,510,432,14,59993,103,186,904,0.765037718,3.3,42,1,482,38,2862,3619,221,412,404,224.8,0.068477619,96
10.5,722,5594,43.3,6.6,30.6,7.127664257,12440,5956,7.772812095,7.9,20.80213802,1203,2245,72,824,41827,4405,1314,34.4,9.1,3635,46281,96.0,1295,7.4,104.9,3385,265.0,239,1416,6.384968293,1,7.6,12.3,1657,-86,362,1860,211,241,50735,176,773,3913,4.017209218,3.7,332,3,1148,86,10175,11708,924,1135,1253,302.7,0.281559366,372
8.4,1119,2543,51.6,6.0,19.4,4.603850826,8457,2643,3.287614044,10.1,11.5554869,1314,896,38,269,36296,3581,1308,37.5,8.9,1250,40814,80.1,548,6.9,86.8,2877,240.7,147,897,4.907597776,3,10.9,13.1,761,215,100,1119,236,2081,45332,236,754,1621,2.419255117,3.3,101,4,772,1654,6945,6513,621,1334,908,265.2,0.086160899,231
11.2,511,5836,44.4,6.5,27.9,4.337549764,10712,5974,7.334464038,10.1,13.87133481,1160,1586,62,741,55532,3720,1169,34.8,8.0,2612,60859,77.9,924,6.9,84.8,2827,193.1,102,1375,6.523294716,12,7.2,10.6,1787,-61,138,1483,71,177,66186,102,605,3061,2.895093857,3.2,31,9,1185,109,8387,10399,671,1089,888,218.2,0.40049364,265
11.1,744,3687,44.7,9.4,20.4,2.934818155,9063,3893,5.007960049,16.3,9.82822824,971,1155,100,305,53093,2879,966,32.2,8.4,2139,57674,88.0,605,9.8,91.5,1855,236.2,278,1382,4.299849855,14,8.4,12.6,1041,-196,206,1136,453,65,62255,336,540,1891,3.335796217,3.5,3524,4,1474,40,6439,5117,541,1069,808,247.1,0.477761095,226
7.3,228,3533,42.5,6.3,25.1,2.855325682,6899,3648,4.239151573,9.3,9.035150893,715,1041,21,338,54495,2246,761,33.7,7.5,1766,59744,80.5,579,6.8,88.0,1636,206.5,191,930,3.890825535,9,7.4,11.5,1105,60,115,1041,263,90,64993,337,389,1733,1.971477981,3.0,60,0,839,53,5287,6574,399,655,609,227.6,0.329369519,157
11.2,5083,38629,44.9,6.0,27.9,46.72552017,85832,39910,33.36673627,9.9,117.2792422,9920,13139,879,3728,61844,30936,10170,32.3,8.4,17927,66898,80.1,8929,6.9,86.8,19277,240.7,1497,9500,49.80831646,2,9.3,11.6,16633,2968,1281,12434,241,543,71952,241,6434,21894,24.55356571,3.2,429,72,9086,5189,68889,77766,5805,8926,7999,265.2,0.874466397,2207
8.0,108569,710804,42.8,6.0,19.0,782.2180449,1436888,735690,558.5826142,12.1,1963.336935,209261,148544,63646,47214,56728,476128,190855,32.5,6.8,267602,58361,80.1,90278,6.9,86.8,254006,240.7,40090,181459,833.8262213,71,7.5,12.3,305581,26773,24886,185433,231,22977,59994,229,83735,257269,411.0439455,3.1,7543,1879,179306,256401,1112902,1067329,75432,204538,137266,265.2,14.63918204,34032
12.4,725,2482,58.2,5.8,26.8,2.04820573,6123,2570,3.509435139,9.8,7.239374611,669,850,37,303,34021,2705,638,41.9,11.8,1255,37338,68.5,597,6.2,73.9,1672,189.1,290,787,1.756270417,9,12.2,16.5,588,-52,88,813,122,144,40655,148,567,1681,2.00006746,4.2,417,2,823,94,4645,5283,549,643,767,206.7,0.194105926,197
12.0,2117,5846,48.5,5.4,30.5,6.534499786,17270,6155,5.783573843,12.1,20.39654454,1718,2592,129,966,41984,6485,1814,36.0,11.0,3277,47065,66.5,2012,6.2,72.9,4664,199.9,249,2112,5.956864445,12,10.7,16.0,1967,21,309,2269,25,104,52146,27,1430,5181,3.51575343,4.2,153,4,2134,1247,13384,15488,1478,1653,2142,224.8,0.31469092,556
9.6,2800,21865,41.3,6.1,21.6,16.99487139,43226,22501,21.46482617,12.4,56.23616509,5105,5183,226,1625,54105,13530,5324,33.4,7.4,8821,58987,74.4,3030,6.5,80.3,12002,212.0,485,5868,22.30455755,46,9.4,11.8,5082,404,636,6006,210,615,63869,364,3091,9197,5.458254021,2.9,132,32,5566,223,32765,42128,2441,5519,3859,230.8,0.852650332,957
11.8,380,4568,43.8,8.6,27.6,3.23693347,8424,4695,5.165725685,10.3,9.147440308,1003,1125,18,524,57051,2793,988,33.5,8.0,2146,62792,84.8,691,9.2,92.8,1913,219.1,91,1082,4.516429296,17,6.2,10.7,1342,110,127,1103,235,153,68533,479,398,2273,3.85758443,3.2,94,4,1128,49,6370,8168,508,780,680,240.4,0.54426315,202
11.5,5302,18773,56.2,6.9,21.5,20.64080762,44153,19476,16.87397315,11.9,57.28840348,5233,5359,215,1604,42940,18925,5655,40.4,9.4,7147,47547,71.2,3334,7.6,77.2,13125,196.7,573,5818,22.91716803,6,10.9,15.2,4219,36,703,5932,10,393,52154,10,3672,9429,4.832749269,3.5,250,77,5652,4579,33662,38459,3181,5566,5115,217.1,0.912350796,1185
7.2,5851,9470,50.7,5.4,15.8,12.33003732,32587,9977,10.91310485,10.4,38.4865198,5457,2820,209,973,37340,13037,4436,39.8,7.6,6380,41806,66.5,1775,6.2,72.9,7751,199.9,399,4080,11.24008927,0,7.2,14.3,2259,-12,507,3660,310,7786,46272,307,1854,5168,6.633923394,3.4,300,33,3763,2915,25724,28731,1963,5623,3690,224.8,0.593794615,864
11.1,22563,177087,48.3,7.1,25.2,251.3091766,371574,186227,171.8413115,10.8,724.1747611,42779,49985,3608,18691,50405,140989,43526,38.2,8.4,79824,52310,83.7,30562,8.3,93.7,97990,248.6,9814,46449,191.9625749,9,9.6,13.1,59146,-503,9140,51287,137,8838,54215,33,28058,94437,71.07605855,3.2,1132,154,42283,29502,291890,327364,24483,46012,38121,292.7,6.166706332,9364
11.5,4076,21369,47.2,7.4,26.0,50.40095109,47536,22416,15.76245961,10.5,118.9676504,5066,6824,309,2295,46472,17783,5520,37.2,8.7,10628,50312,94.8,4368,10.2,112.9,13439,304.1,691,5578,30.67598428,3,9.9,12.7,6315,-254,1047,7198,136,753,54152,141,3737,12688,21.63202983,3.4,198,8,5207,496,37696,45834,3292,5480,4796,375.1,0.403791404,1291
9.1,7270,67044,38.9,6.5,21.3,53.6152249,132408,68953,90.65923397,12.5,171.4596433,16098,15464,3301,5723,50181,40323,13731,32.6,6.6,27185,52320,77.9,8805,6.9,84.8,25266,193.1,3311,16922,80.63259958,75,6.5,9.6,23964,-1,1909,14876,279,4976,54459,360,6779,28271,35.78543571,2.8,512,501,16433,12856,103598,111927,6845,24356,9917,218.2,4.950388528,2944
9.3,8960,39658,42.4,6.3,24.1,40.51858128,81244,40737,35.56821789,10.5,112.0937776,9474,10316,739,4097,58060,26907,9555,33.7,7.6,12398,61375,81.7,6640,7.3,90.3,18901,231.8,1267,10621,42.71238394,16,8.4,11.2,14060,931,1079,11091,179,1633,64690,100,5337,18979,20.04944865,3.1,483,59,9441,1934,63459,76762,4850,10009,7102,263.2,0.915674153,1957
9.8,9085,18585,48.0,6.1,19.7,33.29707713,71818,20665,26.9280723,13.6,92.82123546,8356,8077,323,2454,30480,25089,7595,34.8,10.9,15444,33652,73.2,4887,6.9,78.1,14708,224.0,1159,11379,34.07818149,5,12.8,17.0,5189,273,2080,9121,80,931,36824,24,6717,14107,19.42746756,5.1,53827,30,10256,410,52300,16069,5693,9693,8894,242.0,0.831175158,2669
15.0,1677,5196,58.5,6.5,25.2,3.433937936,11512,5443,6.436246298,12.9,13.8923607,1296,1570,73,513,32994,5012,1208,43.2,11.6,1772,36132,75.0,959,7.0,79.9,3487,188.2,161,1597,4.984748617,2,12.3,19.3,984,-220,247,1508,60,56,39270,109,1056,3044,0.798323725,4.7,49,17,1603,5531,8562,5681,996,1258,1656,207.6,0.336136305,403
11.0,5735,36934,42.5,6.3,27.7,39.27325981,78747,38097,34.47504375,8.4,108.6486227,7808,11890,985,3574,56371,26820,9680,31.6,7.8,16702,61186,81.7,7747,7.3,90.3,17665,231.8,1262,9252,41.39963687,1,8.2,12.1,16267,508,1163,12485,83,547,66001,87,5167,21440,19.43323732,3.2,278,22,7938,5612,63124,70588,4945,8373,7625,263.2,0.887531295,2001
14.1,1292,2974,59.8,9.2,29.6,4.477803029,8285,3175,5.693599958,8.4,12.85991997,802,1349,20,427,30845,3963,1016,41.3,13.3,1254,34054,89.4,848,10.5,100.1,3088,231.6,120,936,4.321813989,0,16.8,18.3,581,-78,201,1210,310,58,37263,307,1115,2560,3.064725844,4.3,9,1,875,38,6628,8097,881,822,1211,263.4,0.256923125,284
7.9,13302,102807,41.6,6.2,18.1,102.886451,211342,106601,81.90209272,12.2,304.87362,28609,20660,9251,6119,66064,65329,31223,33.2,6.4,44796,69297,78.1,12421,7.1,86.2,33485,223.5,5031,30794,96.00700083,17,6.9,10.7,41472,4618,3794,28151,480,1364,72530,478,10872,35521,86.33913452,2.8,1507,211,28408,40210,157125,155132,10037,24957,16846,255.0,2.279581109,4358
7.7,1307,4729,48.4,7.4,20.6,5.834562135,11012,4888,4.043691516,9.1,16.43339316,2130,1074,49,278,44329,4394,1281,36.2,7.3,1879,49280,77.8,665,8.1,85.1,2291,225.8,199,1318,9.349613368,9,9.6,11.8,1108,157,159,1272,258,2579,54231,517,872,1811,1.938889898,2.9,66,1,1075,1264,9073,9433,667,1919,1069,253.1,0.187057331,259
12.2,8546,52712,42.5,6.2,31.6,56.83577981,116748,54476,45.2437543,9.2,168.4160526,12466,17749,1520,7279,50860,40225,13853,31.0,9.0,28435,54012,78.1,13876,7.1,86.2,20478,223.5,2155,12619,53.03548435,3,8.7,12.4,26740,1291,1764,15797,409,1265,57164,479,8237,35451,47.69483244,3.5,804,257,11623,3977,94678,108035,8506,11486,11773,255.0,1.259269503,3270
12.6,245,1219,49.5,6.3,51.7,1.102186803,2210,1253,0.967526975,8.1,3.04917592,155,505,12,164,40230,951,201,33.8,11.6,525,45089,81.7,354,7.3,90.3,668,231.8,7,150,1.161862642,0,11.3,15.3,431,-7,34,340,165,0,49948,55,217,1144,0.545385278,4.2,7,0,167,19,1920,2165,222,174,293,263.2,0.024908176,80
7.7,4951,49199,36.4,7.4,22.8,104.8521301,98892,51085,32.7915928,8.3,247.4955588,11042,12863,2236,3880,93997,28865,13181,27.3,6.2,18394,100887,94.8,7614,10.2,112.9,18926,304.1,1873,12286,63.81709519,17,6.7,9.5,28027,-74,1886,16887,24,2582,107777,224,5275,22683,45.00241278,2.6,445,68,9508,3695,79302,90575,4906,11631,7515,375.1,0.840031544,2100
10.2,621,5250,44.0,6.2,25.7,4.991617546,10772,5399,7.035165669,12.1,15.32661092,1226,1605,82,513,51628,3552,1208,35.3,7.5,3001,57952,80.3,824,6.8,88.2,2523,214.5,271,1416,5.834720733,5,7.3,11.3,1363,-88,149,1282,114,136,64276,106,588,2881,4.589608079,3.1,487,3,1524,104,8068,9825,607,1174,913,239.2,0.519262228,252
10.1,4381,9285,46.5,6.1,18.8,12.01546636,25391,9692,8.233177131,10.6,30.86656967,3816,2680,159,781,37399,9420,3507,33.6,8.4,4129,41440,71.9,1634,7.0,79.1,6976,202.9,315,2900,11.62203104,24,10.1,14.8,2346,38,407,3304,314,4677,45481,152,2043,4769,8.030425188,3.6,172,45,2806,7643,20245,17057,1698,3963,2990,228.7,0.349988474,733
11.3,13257,93941,44.1,7.4,24.9,223.1156038,210433,99138,69.77746682,9.8,526.6475844,24928,29398,2323,10430,52315,74186,24061,31.3,8.0,50042,55013,94.8,16720,10.2,112.9,51509,304.1,5469,24525,135.7968571,14,9.1,12.4,35799,-433,5197,31833,318,3991,57711,309,15362,52917,95.7609587,3.2,2384,113,22550,15459,168369,184685,13400,25988,20854,375.1,1.787509181,5408
12.1,810,4634,53.6,6.7,35.2,8.001829247,10787,5129,6.499665213,7.9,21.90979625,946,2017,80,682,42517,4873,1187,37.8,11.4,2833,46645,87.6,1335,7.9,97.8,2848,249.7,559,1045,4.769802464,44,11.9,15.1,1806,31,495,1664,174,95,50773,367,1081,3817,4.082389756,4.2,1794,2,848,337,9089,8015,1037,1063,1375,287.0,0.155396279,378
10.0,265,1131,50.2,6.3,22.7,1.10380542,2667,1169,1.63876174,8.1,3.492788438,294,353,51,186,48058,1015,322,39.5,8.6,715,53785,80.5,201,6.8,88.0,580,206.5,66,383,1.504106639,17,8.4,13.7,322,-77,38,371,388,83,59512,396,171,666,0.762129552,3.5,54,6,329,42,2020,2448,173,228,277,227.6,0.127326932,71
10.0,17857,105683,52.3,7.8,19.8,109.271285,203112,109878,78.10695759,14.6,326.5934337,27686,22772,2754,6949,47353,79791,23186,39.8,7.8,40708,50531,75.8,13016,9.1,84.1,44680,231.8,4143,26934,103.0384195,9,9.3,12.9,28968,782,4195,25311,154,3794,53709,118,14116,39284,33.43082392,3.2,1184,123,28463,52161,152546,142747,11910,28795,19671,260.3,6.886662555,4928
10.2,7704,20740,49.6,6.1,19.4,21.57493373,45592,21551,14.78346705,13.3,55.42391574,5832,4852,418,1586,35306,16696,5653,37.4,9.4,6476,38633,71.9,3168,7.0,79.1,11593,202.9,594,6496,20.86848251,9,11.1,15.8,3666,49,811,5591,33,1052,41960,7,3740,8918,14.41940629,4.0,574,81,6515,10781,33675,33144,3151,5899,5318,228.7,0.628438206,1342
12.3,375,3089,49.9,6.3,33.0,2.50601493,6055,3205,3.720548307,10.7,7.929821518,582,950,23,384,38857,2366,646,38.9,9.8,1670,43083,80.5,669,6.8,88.0,1544,206.5,155,760,3.414835283,0,9.7,14.8,877,-39,116,890,99,90,47309,356,461,2057,1.730294126,3.8,102,0,672,40,4738,5735,465,502,699,227.6,0.289075581,179
10.4,10157,87130,40.4,8.6,24.7,202.7117633,163861,90476,43.85889068,9.3,399.9992821,21325,22488,4503,8028,64824,53872,20346,29.9,7.3,37327,69089,106.6,12942,10.1,117.5,34261,325.3,3408,17351,101.2009032,0,7.6,11.0,38701,320,3346,25559,259,1161,73354,140,10140,40477,47.26841575,2.8,762,150,16262,3828,133238,151210,9775,19560,14614,370.0,1.704762535,3751
9.5,3270,16114,41.2,6.1,23.7,15.59488378,32955,16714,10.68584744,8.8,40.06174643,3340,4151,248,1082,49607,11176,3500,30.0,7.7,5679,55583,71.9,2765,7.0,79.1,5843,202.9,588,4827,15.08424375,3,8.9,11.4,5251,133,600,4090,49,2772,61559,291,2404,7478,10.42269552,3.1,244,45,3080,580,27157,31250,2078,6120,3095,228.7,0.454250331,838
9.0,132,1165,47.9,9.7,32.6,1.012255337,2192,1196,1.692860065,10.8,2.604178261,209,370,3,182,46536,828,193,36.1,10.4,687,51848,79.6,209,10.5,87.0,531,217.1,36,234,1.317950681,0,8.8,13.8,300,-66,31,359,492,34,57160,493,152,735,0.654649463,3.9,114,0,260,9,1729,2030,179,176,239,237.6,0.112472815,67
9.5,33289,433965,37.3,7.2,23.2,671.3168443,828604,449387,466.0916101,10.4,1731.798185,108153,101552,66492,41217,87193,242893,104152,28.7,5.9,124775,90155,88.2,60667,8.7,100.8,137292,273.3,18202,102827,453.0871107,57,5.7,9.4,280456,4042,15422,118637,115,21657,93117,174,36764,190034,366.7786421,2.7,1941,528,94529,82004,650386,659437,38374,96870,61275,320.5,12.87510139,17266
8.4,334,4566,41.5,6.2,26.2,4.300242372,9280,4682,6.060744282,13.0,13.20376433,1038,1228,31,527,56040,2923,1040,33.2,6.8,2367,60608,80.3,761,6.8,88.2,1919,214.5,93,1254,5.026569663,0,6.4,9.8,1624,70,116,1214,259,116,65176,140,449,2394,3.953914127,2.8,31,1,1194,40,7046,9084,479,1024,692,239.2,0.447340649,198
